feature	f1.naiveBayes	X140424_UNC13_SN749_0344_AC3WUKACXX_AGTTCC_L004	X120201_UNC11_SN627_0181_AC0CETACXX_GCCAAT_L001	X120425_UNC11_SN627_0224_BD0VAKACXX_CAGATC_L006	X120425_UNC11_SN627_0224_BD0VAKACXX_GATCAG_L008	X120425_UNC11_SN627_0224_BD0VAKACXX_TAGCTT_L004	X120604_UNC13_SN749_0179_AC0V5LACXX_GCCAAT_L004	X120201_UNC11_SN627_0181_AC0CETACXX_TAGCTT_L004	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L006	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L007	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L001	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L003	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L002	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L003	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L005	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L005	X120611_UNC15_SN850_0219_BD120UACXX_GCCAAT_L003	X120430_UNC10_SN254_0353_AC0TGUACXX_TGACCA_L003	X120501_UNC16_SN851_0154_BC0MB8ACXX_ACTTGA_L008	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L003	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTCAA_L006	X131016_UNC15_SN850_0333_AC2MBAACXX_GTGGCC_L006	X121126_UNC9_SN296_0314_BC11Y0ACXX_CAGATC_L002	X121126_UNC9_SN296_0314_BC11Y0ACXX_TAGCTT_L003	X130205_UNC16_SN851_0213_AD1TC5ACXX_CTTGTA_L003	X130722_UNC9_SN296_0385_AD2F28ACXX_TAGCTT_L005	X131217_UNC14_SN744_0384_BC32YDACXX_GCCAAT_L003	X131217_UNC15_SN850_0343_AC330UACXX_CGATGT_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_CTTGTA_L005	X140312_UNC15_SN850_0357_AC3M7FACXX_TTAGGC_L008	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L003	X111212_UNC15_SN850_0155_AD087AACXX_ACTTGA_L004	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L006	X120514_UNC11_SN627_0229_AD121AACXX_GATCAG_L006	X130814_UNC10_SN254_0487_AC2BD1ACXX_ACAGTG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_ATCACG_L004	X130722_UNC9_SN296_0385_AD2F28ACXX_ACTTGA_L006	X120501_UNC11_SN627_0226_AC0TGKACXX_GCCAAT_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_CGTACG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L008	X120507_UNC10_SN254_0355_AC0TR8ACXX_ACAGTG_L007	X130226_UNC14_SN744_0315_AD1V5TACXX_CAGATC_L008	X120501_UNC11_SN627_0226_AC0TGKACXX_ACAGTG_L004	X120501_UNC11_SN627_0226_AC0TGKACXX_TGACCA_L008	X140820_UNC17_D00216_0240_AC5FB2ACXX_TTAGGC_L004	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L005	X120521_UNC12_SN629_0212_AC0RWNACXX_TGACCA_L003	X120514_UNC16_SN851_0159_BC0TARACXX_GCCAAT_L008	X130827_UNC15_SN850_0325_BC2AV1ACXX_ACTTGA_L004	X130827_UNC15_SN850_0325_BC2AV1ACXX_TAGCTT_L005	X130722_UNC9_SN296_0385_AD2F28ACXX_GGCTAC_L008	X140312_UNC11_SN627_0348_AC3KRYACXX_ACTTGA_L002	X140312_UNC11_SN627_0348_AC3KRYACXX_CCGTCC_L003	X140815_UNC11_SN627_0374_AC5FPLACXX_CCGTCC_L007	X130325_UNC16_SN851_0231_BC20VNACXX_ACTTGA_L004	X140304_UNC14_SN744_0400_AC3LWGACXX_GGCTAC_L007	X140304_UNC14_SN744_0400_AC3LWGACXX_GAGTGG_L007	X130325_UNC12_SN629_0268_AC22W1ACXX_GTGGCC_L006	X130530_UNC9_SN296_0371_BC2528ACXX_TTAGGC_L008	X130328_UNC10_SN254_0443_AD238RACXX_AGTCAA_L003	X130424_UNC11_SN627_0294_BC236MACXX_GTTTCG_L007	X130606_UNC9_SN296_0372_AC277JACXX_GGCTAC_L001	X130722_UNC9_SN296_0385_AD2F28ACXX_GTTTCG_L008	X130723_UNC9_SN296_0386_BC2E4WACXX_GATCAG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_GTGGCC_L001	X130827_UNC15_SN850_0325_BC2AV1ACXX_GTGGCC_L006	X130723_UNC9_SN296_0386_BC2E4WACXX_ATCACG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_ACTTGA_L002	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTTCC_L003	X131008_UNC11_SN627_0326_AC2KLPACXX_AGTTCC_L003	X131021_UNC9_SN296_0409_BC2M6NACXX_ATCACG_L004	X140102_UNC15_SN850_0344_AC384WACXX_ACAGTG_L002	X131016_UNC15_SN850_0333_AC2MBAACXX_ATCACG_L007	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L001	X140325_UNC11_SN627_0349_AC3KB8ACXX_AGTCAA_L008	X140325_UNC15_SN850_0358_AC3LP7ACXX_GATCAG_L001	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L006	X140318_UNC14_SN744_0403_AC3M3WACXX_GCCAAT_L004	X140312_UNC11_SN627_0348_AC3KRYACXX_TGACCA_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_TGACCA_L004	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L003	X140318_UNC14_SN744_0403_AC3M3WACXX_GTGAAA_L003	X141031_UNC11_SN627_0387_AC5FAKACXX_GTCCGC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CAGATC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CTTGTA_L003	X130926_SN254_0496_AD2DY9ACXX_GTGGCC_L003	X140506_UNC15_SN850_0363_BC3YJYACXX_GATCAG_L004	X140509_UNC11_SN627_0357_BC4CGKACXX_ATGTCA_L002	X140815_UNC11_SN627_0375_BC59VCACXX_GTGAAA_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_GTTTCG_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_ATCACG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_CCGTCC_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L008	X140404_UNC11_SN627_0350_BC3K66ACXX_ATCACG_L001	X140312_UNC11_SN627_0348_AC3KRYACXX_GCCAAT_L007	X140312_UNC11_SN627_0348_AC3KRYACXX_AGTTCC_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_ATCACG_L007	X140305_UNC13_SN749_0334_BC3L6VACXX_ATCACG_L006	X140305_UNC13_SN749_0334_BC3L6VACXX_GTCCGC_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_ACTTGA_L002	X140305_UNC13_SN749_0334_BC3L6VACXX_ACTTGA_L008	X140815_UNC11_SN627_0375_BC59VCACXX_CGATGT_L003	X140820_UNC17_D00216_0241_BC5DBKACXX_CGATGT_L005	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L002	X140506_UNC15_SN850_0363_BC3YJYACXX_ACTGAT_L007	X140509_UNC11_SN627_0357_BC4CGKACXX_CAGATC_L005	X140508_UNC12_SN629_0367_AC3U9RACXX_GAGTGG_L002	X140509_UNC11_SN627_0357_BC4CGKACXX_GATCAG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_GCCAAT_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_TGACCA_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_GCCAAT_L008
ENSG00000158402.18	0.711293	0.316016	0.278306	1.94732	0.687891	0.66761	0.31156	1.04421	0.488569	0.669396	0.223183	0.795964	0.805191	0.750782	0.701786	1.18486	0.816853	0.622423	0.577881	0.619965	0.0960407	0.206334	0.623186	0.618982	0.267282	1.40441	0.966347	0.561773	0.310779	0.943626	0.192034	0.828642	0.404706	0.3299	0.221316	0.438283	0.346725	0.220065	0.308718	0.394057	1.30244	0.733733	0.684646	0.583731	1.52642	0.921739	0.40575	1.39094	0.1129	0.628902	0.242236	0.31289	1.21212	0.135356	0.465089	0.844126	1.09632	1.54115	1.13583	0.460497	1.85483	0.597973	0.600011	1.25553	0.520255	1.26599	0.476907	0.188935	0.557184	0.70305	0.9406	0.548175	0.642595	0.560809	1.6664	0.265965	0.684748	1.37474	0.764753	0.220163	0.256066	0.720491	0.498933	1.29387	0.537839	0.654013	1.53719	0.555797	0.308895	0.462756	0.733203	0.172661	1.68662	0.647588	0.677616	1.59869	0.620493	0.654607	0.708447	0.557714	1.36695	0.45597	0.0723224	0.156805	0.572143	2.2398	1.02987	2.58745	1.74513	1.02091	1.15778	0.872815	1.06699	0.236355	1.57999
ENSG00000227159.8	0.710664	0	0	0.10024	0	0	0	0	0	0	0	0	0	0	0	0.164292	0	0	0	0	0	0	0	0	0	1.36999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0436807	0.0574452	0.0215244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154945	0.033394	0	0.0562414	0.0137978	0	0.0137539	0.0149592	0	0	0	0.0149652	0	0	0	0.0175989	0	0	0	0	0	0	0.121728	0	0	0.0483505	0.0177549	0.045183	0	0	0	0	0	0	0	0.0140753	0	0.0158835	0.0802054	0.0584518	0.0568243	0	0.0315411	0	0
ENSG00000236384.7	0.705749	0.121572	0.309502	0.0413093	0.0238479	0	0.012971	0.0292634	0.0168832	0	0	0	0.0107002	0.0223475	0	0.0971569	0.0403707	0.0111511	0	0	0	0.0374825	0.0469292	0.0260287	0.0301808	0.243429	0.110028	0.149733	0.0190019	0.0509871	0.176023	0	0.0141526	0.0184399	0	0.0278169	0.141462	0.0402071	0.0188568	0.0120023	0.0275164	0	0	0.0151295	0.0293315	0	0.0425952	0.0127635	0	0	0.035894	0.0635399	0.0409315	0.190095	0.154045	0.174997	0.0629684	0.0991756	0.0788917	0.0705588	0.0573449	0.104899	0	0	0.047596	0.126675	0.0324977	0.0728998	0.0176001	0.0364162	0.0457814	0.0970119	0.336919	0.0832187	0.130093	0.0215301	0	0.0149592	0.115271	0.0552776	0.0261849	0.0297097	0	0.300342	0.0180994	0.0175989	0.286647	0	0	0.0207981	0.176612	0.0232847	0.0142805	0.028508	0.0669359	0.221295	0.0352	0.045183	0	0	0.0427071	0.131072	0.106612	0	0.0869395	0.0140753	0.150698	0.106225	0.110569	0	0.0750702	0.021214	0	0.0188655	0.0788295
ENSG00000282939.1	0.70561	0.0626321	0.452363	0.817677	0.113929	0.0810327	0.231992	0.408679	0.142574	0.293909	0.339924	0.0543048	0.167952	0.316914	0.363423	0.206668	0.274476	0.145821	0.221811	0.150907	0.18366	0.428344	0.080735	0.191416	0.33528	0.0271887	0.038037	0.582033	0.142774	0.454511	0.223307	0.0640676	0.068841	0.138794	0.0304949	0.0278169	0.254719	0.0661409	0.158132	0.145805	0.461132	0.11361	0.213756	1.5189	0.399539	0.0348616	1.06227	0.448009	0.130537	0.109427	0.0533691	0.543267	0.848862	0.0624299	0.138055	0.108626	0.500734	0.287906	0.268367	0.242282	0.840764	0.235417	0.266902	0.121488	0.218118	0	0.260273	0.278689	0.0686149	0.215972	0.0154945	0.668249	0.632004	0.593295	0.377398	0.0834714	0.0407068	0.100299	0.0707438	0.204846	0.353816	0.04424	0.0498144	0	0.831497	0.193143	0.0569284	0	0.0255228	0.173233	0.340501	0.13221	0.976082	0.483502	0.16941	0.207972	0.0352	0.0228466	0.566405	0.0693355	0.103531	0.246937	0.123326	0.448456	0.179651	1.22246	0.180234	0	0.154453	0.452248	0.144896	0.326372	0.504947	0.158201	0.46665
ENSG00000167103.11	0.705249	0.635906	1.19031	0.503017	0.272885	0.553055	0.478472	0.493757	0.615902	0.407797	0.314168	0.337761	0.372818	0.557196	0.426674	0.227202	0.546854	0.553936	0.289121	0.407777	0.701013	0.912106	0.499954	0.745529	0.439245	0.787971	0.881737	0.630957	1.06443	0.909104	1.15526	0.593611	0.521262	0.667397	0.338285	0.382143	0.850143	0.599126	0.743874	0.360946	0.95174	0.503832	1.01436	1.01273	0.305417	0.371127	1.376	0.731889	0.607937	0.721379	0.799438	0.950718	0.93448	0.739619	0.510531	0.50091	0.973236	1.53667	0.67525	1.22746	0.742759	0.482026	0.799149	0.992411	0.920742	0.538728	0.413426	0.712858	0.838951	0.465869	0.810581	1.07691	1.24238	1.31348	0.80492	0.528528	0.566273	1.43034	0.577699	0.462024	0.855721	1.16357	0.423819	0.434987	0.972208	0.77556	1.43565	1.21748	1.15012	1.02473	0.751592	0.745371	0.914619	0.585146	0.379472	0.883809	1.0136	0.971076	1.05862	0.644286	0.34678	0.911489	0.830202	0.529412	0.62213	0.744618	0.494064	2.76263	0.40617	0.351612	0.843856	0.675405	0.370606	0.879336	0.829343
ENSG00000180610.10	0.704629	0.163603	0.0803909	0.351884	0.0471403	0.0810327	0.0509041	0.0292634	0.0498178	0.0525418	0.0578306	0.0855262	0.021287	0.0223475	0.0458857	0.164292	0.0534734	0.0438771	0.0365734	0	0	0.0374825	0.0695929	0.0260287	0.0594774	0.092092	0	0.0524419	0	0.0172862	0.0377706	0.0325468	0.0418706	0.0365459	0	0.0140052	0	0.0135828	0	0	0	0.0132798	0.138849	0.0875227	0.057827	0.0903923	0.122701	0.120848	0	0.0325056	0	0	0.0802534	0.176689	0.0183357	0.131242	0.0214331	0.154279	0.134227	0.242282	0	0.0218786	0	0	0.164445	0.0920894	0.079346	0	0.0518975	0.0183739	0.197713	0	0.0392809	0.0832187	0.166036	0.0834714	0.188745	0.0585392	0.0477142	0.0371891	0.192475	0.166305	0.0334838	0.0192753	0.270402	0.0348934	0.0193385	0	0	0.0207981	0.0563333	0.13221	0.146878	0.231322	0.045118	0.166904	0	0.045183	0.0858453	0.206808	0.0633956	0.0676817	0.123326	0.055046	0.216896	0.0416452	0.0673829	0.162215	0.223567	0.100152	0.0568243	0.158306	0.0469462	0.125144	0
ENSG00000271817.2	0.704297	0.0776958	0.0543055	0.137682	0.0471403	0	0.012971	0.0292634	0.0334861	0.0353328	0	0.0543048	0.0107002	0.0333367	0.0607247	0.142411	0.0534734	0.0221792	0.0245303	0.0291859	0.038038	0.0374825	0.0237399	0.013099	0.0301808	0.0666339	0	0.017788	0	0	0.0561341	0	0.0141526	0	0	0	0	0.0532581	0	0.0238623	0.0803768	0	0.0293549	0.0734573	0.0147733	0.0462171	0.0215244	0.0127635	0	0.0163848	0	0	0.0607857	0.047184	0	0.0497401	0.0629684	0.0408579	0	0.104055	0	0.0432888	0	0.0538827	0.0161183	0.0191088	0.0324977	0	0.0176001	0.0183739	0.0307526	0	0	0.0143597	0.0540846	0.0215301	0.0669523	0.0726538	0	0.0187674	0.0261849	0.100338	0	0.0192753	0.035877	0.0175989	0	0	0	0.06114	0.0191326	0.0232847	0.0559376	0.042463	0	0.124076	0.0352	0	0.022162	0.0558477	0.0215815	0.0344133	0.0185769	0.0186874	0.015025	0	0	0.120519	0.0646707	0.0441561	0	0.0822825	0.0315411	0.0555612	0
ENSG00000199161.1	0.703398	0	0.0138553	0.0613411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0796292	0	0	0	0	0	0	0	0	0.0233755	0.0215244	0	0	0	0	0	0.0206752	0.0317021	0	0	0	0	0.020314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143597	0	0	0	0	0	0.0187674	0	0	0.15722	0	0	0.0175989	0	0	0	0	0	0	0.0422438	0	0	0	0	0	0	0	0	0.0511859	0.0368149	0	0.015025	0	0.0115505	0.0770086	0.0328581	0	0	0	0	0.0373817	0
ENSG00000125571.9	0.703175	0	0	0.0208679	0.0238479	0.020882	0.012971	0	0	0.0178225	0	0.0110994	0	0.0112362	0	0	0.0403707	0.0111511	0	0	0.00772423	0	0.0119404	0.013099	0	0.0405107	0	0.017788	0	0.0172862	0	0.0164058	0	0.0184399	0	0	0.0537843	0	0	0	0.0275164	0	0	0	0	0.0117561	0.0425952	0	0	0	0.018108	0	0.0607857	0	0.0363413	0	0.0629684	0	0	0.0181119	0.111579	0	0	0.0182854	0.0161183	0.0191088	0	0.0187292	0	0	0.0307526	0	0.0198333	0	0.0274079	0	0	0.0149592	0.0241416	0	0	0	0	0	0.0873887	0	0.0931564	0.0163835	0	0	0.0191326	0.0232847	0.0422438	0.0143556	0	0	0	0.0228466	0.0858453	0	0	0	0	0	0.015025	0.0816251	0.0229692	0.0917234	0	0	0.0193025	0.021214	0	0	0.0202976
ENSG00000169607.12	0.703026	1.24015	0.577343	2.57613	1.04177	1.13467	0.578482	1.68271	0.434926	0.948733	0.373265	1.44906	0.491459	1.23239	1.19889	1.82515	1.2247	0.833241	1.01188	0.801582	0.327653	0.476918	0.721274	0.498393	0.651922	1.62514	0.574022	0.722162	0.513677	1.33232	0.392827	1.05976	0.495545	0.369259	0.327185	0.474032	0.233071	0.314254	0.174253	0.352494	1.19863	0.860176	0.798133	1.24843	1.87511	1.02871	0.502429	1.53091	0.335328	0.593035	0.120367	0.233021	1.40386	0.241992	0.664618	0.892281	1.17293	1.37649	1.19345	0.527401	1.81398	0.909073	0.680616	1.65362	0.647072	1.51509	0.783506	0.387058	0.427016	0.917106	0.594425	0.253589	0.392549	0.350258	1.57867	0.405839	1.12855	1.40107	0.730037	0.361671	0.64293	0.756512	0.46743	1.39045	0.677018	0.546931	0.710454	0.19453	0.289731	0.4759	0.895581	0.639325	1.96391	1.07757	0.916258	1.65389	0.591172	1.16892	0.674783	0.605861	1.55404	0.71802	0.171854	0.483957	0.62213	2.85404	0.996127	2.6617	1.40851	1.48182	0.94728	1.29121	1.61691	0.608657	1.47781
ENSG00000187741.14	0.702545	2.07499	1.31763	2.27088	1.11561	1.18753	1.0802	1.98726	0.822854	0.920485	0.699181	1.62849	1.37583	1.5022	1.29767	1.69349	1.48909	1.31202	1.38751	1.32684	0.392553	0.85421	1.05566	0.988687	1.04326	1.60319	1.091	1.02773	0.914818	2.15405	1.17922	1.50189	0.81283	0.934016	0.500932	0.64324	0.998043	0.712624	0.838746	0.723951	2.15689	1.34394	1.54628	2.24553	2.198	1.65508	1.64851	2.3056	0.377175	1.19779	0.807619	1.31966	2.3696	0.995888	1.34801	1.50826	1.88875	2.01011	1.44996	1.56513	2.6887	1.36038	0.993857	1.96383	1.1763	2.30739	0.924041	0.993811	1.13557	1.02917	1.1734	1.27558	1.28761	1.30174	2.3437	1.25976	1.35241	2.09913	0.820062	1.1076	1.41199	1.50364	0.98787	1.24465	1.69008	1.26883	1.79805	1.10368	0.926332	1.34473	1.25044	1.0836	2.26784	1.83237	0.829528	1.99571	1.47834	1.36989	1.71767	1.5667	1.34445	1.35352	0.559627	1.13548	1.06727	3.02479	1.34408	3.35738	2.23548	1.40362	1.39635	1.53114	1.56803	1.28872	1.24735
ENSG00000132879.13	0.702487	3.52101	3.22154	2.91904	2.50919	2.81665	2.94874	2.9878	2.94697	2.54916	2.8341	3.51425	3.05717	2.92947	2.92443	2.47157	3.09649	2.8891	3.10045	3.14211	2.85692	3.38716	3.37718	3.44948	3.221	2.89374	3.72042	3.51108	3.62655	3.68639	3.5152	3.27926	3.26955	3.21398	3.06438	3.08592	3.86708	3.12069	3.18733	2.92795	3.43459	3.18335	3.16233	3.19834	2.76524	2.9274	3.52142	3.4941	3.18085	3.21504	3.93709	3.83241	3.22897	3.24481	3.11528	3.59856	4.26812	3.51117	3.38177	3.62578	3.69313	3.42232	2.88275	2.52841	3.53639	3.49553	3.28523	3.74901	3.44844	3.10738	3.59627	3.63974	3.81704	3.88597	3.67345	3.63121	3.46338	3.41361	3.42629	3.11697	2.64849	3.41052	3.42844	3.36952	3.49092	3.41683	4.30394	3.79422	3.99105	3.44445	3.76868	3.18264	4.04494	3.23446	3.18979	3.76408	3.46655	3.29578	3.54556	3.24975	2.98044	3.57948	3.48299	3.10019	3.77227	3.40878	3.55547	3.35066	3.45362	3.34597	3.27908	3.27363	3.31478	3.62101	2.63024
ENSG00000254760.1	0.702187	0.0626321	0.0138553	0.137682	0	0	0.012971	0.0292634	0.0334861	0	0	0	0.0107002	0.0112362	0.0155304	0	0.0136388	0.0111511	0	0	0	0	0	0	0	0	0.0191993	0.0352651	0	0.0509871	0.0190636	0	0.0418706	0	0.0153637	0.0140052	0	0	0	0.0120023	0.105795	0	0.0293549	0.167998	0.0436807	0.0117561	0.0632312	0	0	0	0.018108	0	0.0802534	0.0159767	0.0183357	0	0.0629684	0.0991756	0	0.0359016	0.0938258	0	0	0	0.031981	0.0562647	0	0	0.0348958	0.0183739	0.0154945	0.0496819	0.0954524	0.122367	0.0274079	0	0.0137539	0.191449	0.0241416	0	0	0.0149652	0	0	0.136376	0	0	0	0.0128428	0	0.109662	0.0232847	0.0959286	0.122335	0.0228134	0.0483505	0.069203	0.0228466	0	0.014257	0	0.0173547	0	0.0370319	0.0444143	0.204407	0.0564631	0.189077	0.0328581	0.0584518	0.0382394	0	0	0	0
ENSG00000270110.1	0.702088	0.0626321	0.299211	0.336941	0	0.0810327	0	0.0147388	0.1277	0.0860961	0.0118368	0.0648206	0	0.0655979	0.0458857	0.0497579	0.116529	0.033087	0	0.0291859	0.0153893	0.0617124	0.0354017	0.0387933	0.0301808	0.104582	0	0.0352651	0.0559556	0.0835893	0.207793	0.0484314	0.0418706	0.0543298	0	0	0	0.0402071	0	0.0238623	0	0.0132798	0.112578	0.300566	0.0293315	0.0903923	0.103268	0.109399	0	0.0793647	0.035894	0.0259024	0.118087	0.12119	0.121805	0.131242	0	0.117883	0.0402236	0.213174	0	0	0	0	0.329286	0.0378593	0	0	0	0.0183739	0.0895583	0	0.0583575	0.14764	0.0928109	0.0632476	0.0407068	0.0296979	0.0241416	0.0371891	0.0261849	0.0866055	0.0816968	0	0.120312	0.178398	0	0	0	0.0411725	0.126824	0	0.183455	0.0698019	0.0669359	0.032492	0	0	0.0438436	0.0421754	0.0836648	0.14631	0.171854	0.0186874	0.0587912	0.0816251	0.0454226	0.215236	0	0.100152	0.0193025	0.101837	0.0158949	0.0373817	0.0401913
ENSG00000149926.13	0.701333	0.416788	0.178418	0.515688	0.308967	0.437378	0.292254	0.398763	0.185914	0.25287	0.164333	0.450581	0.21242	0.380681	0.363423	0.323984	0.344984	0.430643	0.427828	0.346864	0.240115	0.131067	0.470377	0.370388	0.290465	0.524161	1.03751	0.730842	0.23789	0.663496	0.467902	0.629504	0.325582	0.382042	0.500932	0.180196	0.243954	0.47958	0.280361	0.369327	0.800894	0.278269	0.504031	0.387016	0.476358	0.303627	0.475747	0.456182	0.26144	0.152891	0.505508	0.331899	0.651897	0.349762	0.287498	0.437111	4.36081	0.377576	0.358344	0.298074	0.684956	0.548092	0.512334	0.404296	0.397076	0.527407	0.435037	0.278689	0.193155	0.288022	1.08245	0.444881	0.182582	0.9408	1.03181	0.502535	0.845651	0.263466	0.275858	0.425562	0.683924	1.15411	0.366488	0.553635	0.21304	0.546931	0.329688	0.413481	0.425237	0.514325	0.312632	0.248964	0.830499	0.968459	0.279947	0.842009	0.76382	0.470535	0.473158	0.507131	0.232534	0.422116	0.422003	0.448456	0.846805	0.934153	0.218306	2.06692	0.718923	1.22605	0.565375	0.653338	0.623359	0.451927	0.46665
ENSG00000258876.1	0.70123	0.0776958	0.0803909	0.119136	0.0238479	0.020882	0.0384189	0.0435802	0.112601	0.0178225	0.0235351	0.0436772	0.0107002	0.0333367	0.0308232	0.0497579	0.0403707	0	0	0.0146994	0.045475	0.0736107	0.0119404	0.0260287	0.0301808	0.0271887	0	0.017788	0.0559556	0.0342786	0.192034	0	0.0141526	0.0365459	0	0	0	0	0	0	0	0	0.0855996	0.0875227	0.0436807	0.0233755	0	0	0	0	0	0	0.0993493	0	0	0	0	0	0	0.0705588	0	0.0218786	0	0	0.031981	0.0191088	0	0	0	0	0.0457814	0	0.0392809	0	0.0274079	0	0	0.0296979	0	0.0371891	0.0261849	0	0.127692	0	0.152187	0.0348934	0	0	0	0.0411725	0	0.0232847	0.0694464	0	0.045118	0	0	0	0.022162	0.014257	0.0215815	0.0344133	0.0547262	0.0370319	0	0.0140753	0.0673829	0.120519	0.0328581	0.0441561	0.0382394	0.0822825	0.0158949	0.251279	0
ENSG00000196337.10	0.700662	0.583209	0.756166	0.15589	0	0.119213	0.145542	0.0576948	0.267335	0.0860961	0	0.135489	0.0523913	0.248802	0.210888	0	0.175843	0.033087	0.0365734	0.138091	0.0674598	0.27633	0.165666	0.169399	0.08794	0.43905	0.038037	0.224151	0.73882	0.529132	1.05993	0.0794631	0.335821	0.260651	0.143947	0.131937	0.165163	0.186589	0.308718	0.0355832	0.224012	0.0520929	0.379631	0.755226	0.164323	0.163293	0.515508	0.208002	0.0949463	0.0793647	0.270516	0.749165	0.673433	0.426224	0.200537	0.247242	0.281387	0.272147	0.203544	0.93748	0.129023	0.199831	0.403535	0.0362425	0.363755	0.208242	0.0944867	0.306902	0.536632	0.138326	0.259814	0.548175	1.21898	0.535732	0.29813	0.0215301	0.297302	0.140385	0.093255	0.220163	0.42567	0.166305	0.354616	0.127721	0.425046	0.654013	0.226216	0.208037	0.851974	0.350881	0.572487	0.336819	0.445284	0.276192	0.262352	0.166904	0.581204	0.207905	0.145715	0.0826438	0	0.665433	0.559627	0.234347	0.114317	0.0416452	0.443172	0.542593	0.37222	0.127017	0.565375	0.27885	0	0.725855	0.11603
ENSG00000206549.12	0.700296	0.203939	0.88504	0.0809796	0.0238479	0.100305	0.0754162	0.0147388	0.1277	0.0694597	0.0235351	0.0436772	0.031763	0.19449	0.103964	0.0737382	0.242667	0.33108	0.0123403	0.0434655	0.130655	0.0374825	0.243945	0.100281	0.219238	0.624971	0.177182	0.0859351	0.818068	0.654475	0.932054	0.208294	0.205428	0.302773	0.360123	0.0681431	0.153383	0.128177	0.475701	0.0811397	0.309453	0	0.30563	0.300566	0.305417	0.0574452	0.249084	0.0622482	0.306425	0.109427	1.3809	0.855011	0.629886	0.581737	0.380231	0.323882	0.344741	0.223323	0.152012	1.01988	0.179599	0.14396	0.0736946	0.0182854	0.386092	0.223786	0.109402	0.188935	0.193155	0.230804	0.340745	0.477005	1.37741	0.419156	0.277291	0.0632476	0.0273211	0.0726538	0.136812	0.250112	0.147717	0.140438	0.240909	0.127721	1.00617	0.26377	0.161898	0.152879	1.12526	0.350881	0.74244	0.3535	0.171411	0.265162	0.109194	0.247421	0.96703	0.149942	0.238161	0.0558477	0	0.609926	0.537965	0.204048	0.154027	0.0551502	0.30759	0.120519	0.125412	0.166007	0.396928	0.262494	0.134703	0.41489	0.0202976
